loss,grad_norm,learning_rate,entropy,num_tokens,logits/chosen,logits/rejected,mean_token_accuracy,rewards/chosen,rewards/rejected,rewards/accuracies,rewards/margins,logps/chosen,logps/rejected,epoch,step,eval_loss,eval_runtime,eval_samples_per_second,eval_steps_per_second,eval_entropy,eval_num_tokens,eval_logits/chosen,eval_logits/rejected,eval_mean_token_accuracy,eval_rewards/chosen,eval_rewards/rejected,eval_rewards/accuracies,eval_rewards/margins,eval_logps/chosen,eval_logps/rejected,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
0.5885985493659973,11.346175193786621,6.818181818181817e-07,1.4736406430602074,196289.0,6.2743956650495765,6.284167040558199,0.612469919025898,0.07370376720791683,-0.1574087175540626,0.9375,0.23111248551867902,-532.1874485015869,-413.8125915527344,0.3418803418803419,15,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.3418803418803419,15,0.6875870227813721,154.4891,1.819,1.819,1.402777992162416,196289.0,5.82356842175245,6.156210306909065,0.6803167209930692,-0.03947908617167699,-0.051305352988479866,0.45907473309608543,0.01182626676579997,-239.1786543856312,-248.49203376837897,,,,,
0.5718935132026672,11.36922836303711,6.59090909090909e-07,1.5169915109872818,208731.0,6.414145078124758,6.149026830213679,0.644566360861063,0.07082348020048812,-0.19640455627813935,0.9375,0.26722803618758917,-491.03170585632324,-442.1629219055176,0.3646723646723647,16,,,,,,,,,,,,,,,,,,,,
0.5879626870155334,11.808045387268066,6.363636363636363e-07,1.5730025842785835,221995.0,5.354197811453689,5.31395051284669,0.6618938222527504,0.06179952716411208,-0.17281437409110367,0.9375,0.23461390104785096,-480.2890377044678,-461.30724143981934,0.38746438746438744,17,,,,,,,,,,,,,,,,,,,,
0.5378776788711548,13.201348304748535,6.136363636363636e-07,1.586185298860073,234538.0,5.822248265599737,6.133646113431825,0.6074593458324671,0.12252064066706225,-0.23396263283211738,1.0,0.35648327332455665,-325.13799476623535,-358.05085134506226,0.41025641025641024,18,,,,,,,,,,,,,,,,,,,,
0.5203283429145813,12.964957237243652,5.909090909090909e-07,1.3950108662247658,247227.0,5.845631904658076,5.68440248277856,0.6482124179601669,0.0980232753790915,-0.29867258365266025,0.9375,0.39669586427044123,-335.5802822113037,-294.01855182647705,0.43304843304843305,19,,,,,,,,,,,,,,,,,,,,
0.5391079783439636,11.149951934814453,5.681818181818182e-07,1.5551825314760208,259106.0,6.072514515781554,6.166441464554851,0.608275767415762,0.1285352732247702,-0.22673335910076275,1.0,0.3552686299663037,-391.693811416626,-378.07049465179443,0.45584045584045585,20,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.45584045584045585,20,0.6860453486442566,154.5386,1.818,1.818,1.4032331476007915,259106.0,5.8197387319260425,6.153349821145691,0.6803626158271396,-0.05257528242677884,-0.06784316502258578,0.43416370106761565,0.015267882642621635,-239.3096163434066,-248.65741188415853,,,,,
0.6068844199180603,7.43716287612915,5.454545454545454e-07,1.4085628427565098,273870.0,6.104507333563225,5.984600640800653,0.6236022785305977,0.05813341250177473,-0.14414177523576654,0.5625,0.20227518692263402,-578.9787321090698,-516.2229890823364,0.47863247863247865,21,,,,,,,,,,,,,,,,,,,,
0.5816031694412231,10.340514183044434,5.227272727272727e-07,1.3900405652821064,286562.0,5.662109370136542,5.774568648821478,0.6626088973134756,0.07106743092299439,-0.1848318370175548,0.75,0.2558992730337195,-307.8763737678528,-314.6999228000641,0.5014245014245015,22,,,,,,,,,,,,,,,,,,,,
0.585249662399292,10.45545768737793,5e-07,1.51440254971385,300349.0,6.571127560452678,6.452639461668929,0.6047235317528248,0.06235370768990833,-0.1848102632793598,0.875,0.24716396909207106,-566.1590270996094,-466.22778940200806,0.5242165242165242,23,,,,,,,,,,,,,,,,,,,,
0.5485901236534119,10.385699272155762,4.772727272727273e-07,1.685054574161768,313498.0,6.385565464442621,5.778563241278956,0.5826590750366449,0.08609743221313693,-0.24377408460713923,0.9375,0.3298715160926804,-538.0694599151611,-413.17889404296875,0.5470085470085471,24,,,,,,,,,,,,,,,,,,,,
0.5194636583328247,11.302323341369629,4.545454545454545e-07,1.3321987129747868,326536.0,5.633785393050063,5.194451468671964,0.6438147909939289,0.10234365635551512,-0.30404645105591044,1.0,0.40639011410530657,-486.6304130554199,-397.8438386917114,0.5698005698005698,25,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.5698005698005698,25,0.6845956444740295,153.5743,1.83,1.83,1.403054146208797,326536.0,5.8170702441117665,6.151321507164654,0.6804784796204006,-0.05797841346210981,-0.07651810498907748,0.4626334519572954,0.018539691427382855,-239.36364765438745,-248.74416128341838,,,,,
0.576815664768219,8.565408706665039,4.318181818181818e-07,1.3823218420147896,340545.0,6.02921810683419,5.800195236738064,0.6161414533853531,0.09180439765623305,-0.18205070899421116,0.6875,0.2738551023066975,-514.695640206337,-500.30435848236084,0.5925925925925926,26,,,,,,,,,,,,,,,,,,,,
0.5211890339851379,10.388901710510254,4.090909090909091e-07,1.4052525721490383,354279.0,6.172347014540386,5.722927947152856,0.6432572398334742,0.12498698502895422,-0.2842911292682402,0.8125,0.4092781156068668,-378.60777282714844,-335.1201477050781,0.6153846153846154,27,,,,,,,,,,,,,,,,,,,,
0.6158145666122437,8.100138664245605,3.8636363636363636e-07,1.3739898949861526,368852.0,6.277241657276849,5.863912702128118,0.6476503536105156,0.02940732274146285,-0.1456434141327918,0.8125,0.17505073643405922,-563.7242637872696,-508.32055056095123,0.6381766381766382,28,,,,,,,,,,,,,,,,,,,,
0.575720489025116,11.138147354125977,3.636363636363636e-07,1.2877698950469494,382668.0,6.051991582003154,5.8702902636642955,0.6695286817848682,0.05185422860668609,-0.21048440998856677,0.8125,0.2623386443592608,-481.3655652999878,-356.3298292160034,0.6609686609686609,29,,,,,,,,,,,,,,,,,,,,
0.5505138039588928,9.109829902648926,3.4090909090909085e-07,1.6720530893653631,395694.0,5.454075800134545,5.444556757863168,0.5986839644610882,0.10342222559847869,-0.23313359534949996,0.8125,0.3365558279911056,-337.36212253570557,-347.79751443862915,0.6837606837606838,30,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.6837606837606838,30,0.6838021874427795,154.4641,1.819,1.819,1.4029754536007646,395694.0,5.814334858834476,6.1492850439553095,0.6798974670125072,-0.062351578572728536,-0.0828113190092733,0.45907473309608543,0.020459740381237133,-239.40737930311428,-248.80709342345648,,,,,
0.5889711976051331,10.829862594604492,3.1818181818181815e-07,1.678298283368349,406598.0,5.907673902900269,5.281366911353661,0.5897632855921984,0.03361015400150791,-0.20915256085572764,0.8125,0.24276271206326783,-391.7253427505493,-328.85716581344604,0.7065527065527065,31,,,,,,,,,,,,,,,,,,,,
0.5457906723022461,9.923857688903809,2.9545454545454545e-07,1.5435389205813408,419416.0,6.326417311291403,6.253698805175777,0.607073463499546,0.1166680839669425,-0.2436001845926512,0.6875,0.3602682710625231,-474.3985493183136,-456.2555742263794,0.7293447293447294,32,,,,,,,,,,,,,,,,,,,,
0.5046417713165283,10.240897178649902,2.727272727272727e-07,1.4048059396445751,432535.0,6.335101783387183,5.492267620048304,0.6155554372817278,0.14207105891546234,-0.3182861362583935,0.9375,0.4603571940679103,-455.7472229003906,-380.12633180618286,0.7521367521367521,33,,,,,,,,,,,,,,,,,,,,
0.5224551558494568,10.065388679504395,2.5e-07,1.432726003229618,446145.0,6.007646525433504,6.209031513717374,0.6235852837562561,0.1388819735730067,-0.2617438341003435,0.9375,0.40062580732410424,-516.9743251800537,-521.7012042999268,0.7749287749287749,34,,,,,,,,,,,,,,,,,,,,
0.5557422041893005,10.268302917480469,2.2727272727272726e-07,1.4305168092250824,460624.0,5.865067852856669,6.2021022503436605,0.6445299666374922,0.09741056025814032,-0.22992849559523165,0.8125,0.3273390526883304,-487.90552043914795,-451.2968044281006,0.7977207977207977,35,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.7977207977207977,35,0.6829794645309448,153.2802,1.833,1.833,1.4025924982125224,460624.0,5.813661361420751,6.148702813908561,0.6800505413915763,-0.061127778423009226,-0.0834699975444063,0.4697508896797153,0.02234221904201858,-239.3951413029029,-248.81368020760206,,,,,
0.5029907822608948,9.211496353149414,2.0454545454545456e-07,1.4192065354436636,474925.0,6.108018761094732,5.8961156303930125,0.629355251789093,0.16792812624044018,-0.282123188044352,0.9375,0.4500513149832841,-462.4231538772583,-453.99209117889404,0.8205128205128205,36,,,,,,,,,,,,,,,,,,,,
0.5157842636108398,10.571154594421387,1.818181818181818e-07,1.5769213289022446,489078.0,5.4992764582887865,4.994643641136802,0.5999687165021896,0.12495708733331412,-0.29877577390288934,0.9375,0.4237328672898002,-580.1176929473877,-517.7796220779419,0.8433048433048433,37,,,,,,,,,,,,,,,,,,,,
0.5757311582565308,9.978304862976074,1.5909090909090907e-07,1.4336961768567562,502546.0,6.359616928854169,6.353483804362146,0.6390979494899511,0.09811058249033522,-0.18450165122339968,0.75,0.2826122380211018,-512.3140411376953,-472.3745574951172,0.8660968660968661,38,,,,,,,,,,,,,,,,,,,,
0.48254281282424927,10.571284294128418,1.3636363636363635e-07,1.3558174222707748,516184.0,5.644684781451883,5.414343290690121,0.6305278800427914,0.18465729081071913,-0.33857374370563775,0.9375,0.5232310360297561,-536.697868347168,-466.7859468460083,0.8888888888888888,39,,,,,,,,,,,,,,,,,,,,
0.4752706289291382,11.054104804992676,1.1363636363636363e-07,1.3503560982644558,528826.0,5.597257676724992,5.643809522251065,0.6417276132851839,0.14858331928553525,-0.3732204503612593,1.0,0.5218037743470632,-384.22249698638916,-335.6045751571655,0.9116809116809117,40,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,0.9116809116809117,40,0.6825088262557983,152.5506,1.842,1.842,1.4025439169271137,528826.0,5.813426138158867,6.1488470766549455,0.6799247006080329,-0.06154931894108645,-0.08494204314886174,0.45907473309608543,0.023392723977088917,-239.39935670628665,-248.82840066278533,,,,,
0.4715591371059418,10.48897647857666,9.09090909090909e-08,1.6422631293535233,541220.0,5.7122968714829225,5.265065782566548,0.6025884058326483,0.19910221616737545,-0.33036084682680666,1.0,0.5294630585703999,-522.4156227111816,-436.6179003715515,0.9344729344729344,41,,,,,,,,,,,,,,,,,,,,
0.5525030493736267,8.644371032714844,6.818181818181817e-08,1.52877227216959,554344.0,5.392218113925936,5.5290267686702155,0.5923571065068245,0.14521750411950052,-0.19425743103784043,0.6875,0.3394749337458052,-473.73455250263214,-467.9262752532959,0.9572649572649573,42,,,,,,,,,,,,,,,,,,,,
0.5242574214935303,8.641411781311035,4.545454545454545e-08,1.4932112321257591,566756.0,5.6690425391936845,5.42449224650896,0.633604358881712,0.13696327386423945,-0.2756263330229558,0.8125,0.4125896054902114,-433.49012088775635,-385.6382374763489,0.98005698005698,43,,,,,,,,,,,,,,,,,,,,
0.5058091878890991,9.865500450134277,2.2727272727272725e-08,1.4225794119494302,578731.0,6.248641480584432,6.051996439815892,0.6394359448126384,0.19508601738406078,-0.26180551427283455,0.7857142857142857,0.45689153777701513,-422.9206804547991,-351.51931599208285,1.0,44,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1.0,44,0.6818748712539673,153.2217,1.834,1.834,1.40258295362106,578731.0,5.813626795253089,6.148809873733107,0.6804173217549443,-0.0617982961092015,-0.0865105166896644,0.47686832740213525,0.024712220581705777,-239.4018464784181,-248.8440853946998,,,,,
,,,,,,,,,,,,,,1.0,44,,,,,,,,,,,,,,,,2342.0147,0.3,0.019,5393241337344000.0,0.574843739244071
